573011,Mbelekwane,Imbabazane,KwaZulu-Natal,2084
270405,Mbelo,Mbhashe,Eastern Cape,186
271301,Mbendeni,Mnquma,Eastern Cape,448
291178,Mbenengeni,Port St Johns,Eastern Cape,83
505024,Mbeni,Ezingoleni,KwaZulu-Natal,4939
506033,Mbeni,Hibiscus Coast,KwaZulu-Natal,208
293157,Mbentsa,Mhlontlo,Eastern Cape,1137
270289,Mbenya,Mbhashe,Eastern Cape,607
290255,Mbenyane,Ngquza Hill,Eastern Cape,687
283202,Mbeteni,Emalahleni,Eastern Cape,211
270402,Mbethe,Mbhashe,Eastern Cape,288
270230,Mbewana,Mbhashe,Eastern Cape,593
575064,Mbewunye A,Nqutu,KwaZulu-Natal,304
575067,Mbewunye B,Nqutu,KwaZulu-Natal,324
290078,Mbhadango,Ngquza Hill,Eastern Cape,1227
270350,Mbhanyana,Mbhashe,Eastern Cape,554
270002,Mbhashe NU,Mbhashe,Eastern Cape,1383
562040,Mbhava,uMshwathi,KwaZulu-Natal,900
292270,Mbhojweni,Nyandeni,Eastern Cape,1422
283036,Mbholomopheni,Emalahleni,Eastern Cape,501
297292,Mbhongweni,Mbizana,Eastern Cape,1098
576059,Mbhono,Msinga,KwaZulu-Natal,1282
593055,Mbhukubhu,Ndwedwe,KwaZulu-Natal,743
286108,Mbhulanja,Elundini,Eastern Cape,97
297129,Mbiba,Mbizana,Eastern Cape,827
286216,Mbidlana,Elundini,Eastern Cape,795
290260,Mbila,Ngquza Hill,Eastern Cape,2707
567026,Mbila,Mkhambathini,KwaZulu-Natal,1515
568016,Mbila,Richmond,KwaZulu-Natal,2215
581106,Mbilane,Ulundi,KwaZulu-Natal,1115
581094,Mbilane A,Ulundi,KwaZulu-Natal,656
290172,Mbilikati,Ngquza Hill,Eastern Cape,332
284308,Mbilini,Engcobo,Eastern Cape,545
966133,Mbilwi,Thulamela,Limpopo,5077
576016,Mbindolo,Msinga,KwaZulu-Natal,3444
287051,Mbini,Senqu,Eastern Cape,389
286192,Mbinja,Elundini,Eastern Cape,256
293300,Mbinja,Mhlontlo,Eastern Cape,147
282148,Mbinzana,Intsika Yethu,Eastern Cape,268
542033,Mbiswe,Nkandla,KwaZulu-Natal,983
270509,Mbityana,Mbhashe,Eastern Cape,263
503017,Mbiyane,Umzumbe,KwaZulu-Natal,1234
271190,Mbiza,Mnquma,Eastern Cape,384
292128,Mbiza,Nyandeni,Eastern Cape,1572
589046,Mbiza,uMlalazi,KwaZulu-Natal,4998
297002,Mbizana NU,Mbizana,Eastern Cape,840
589112,Mbizane,uMlalazi,KwaZulu-Natal,747
580197,Mbizaneni,Nongoma,KwaZulu-Natal,1017
286093,Mbizeni,Elundini,Eastern Cape,232
295084,Mbizeni A,Matatiele,Eastern Cape,87
296200,Mbizeni A,Umzimvubu,Eastern Cape,43
295205,Mbizeni B,Matatiele,Eastern Cape,596
296202,Mbizeni B,Umzimvubu,Eastern Cape,210
296231,Mbizweni,Umzimvubu,Eastern Cape,100
297039,Mbobeni,Mbizana,Eastern Cape,2300
965038,Mbodi,Mutale,Limpopo,234
965037,Mbodi Tsha Fasi,Mutale,Limpopo,542
285080,Mbodlane,Sakhisizwe,Eastern Cape,532
296184,Mbodleni,Umzimvubu,Eastern Cape,3129
290005,Mbofu,Ngquza Hill,Eastern Cape,433
590003,Mbojane,Mthonjaneni,KwaZulu-Natal,158
291022,Mbokazi,Port St Johns,Eastern Cape,2619
297273,Mbokodwa,Mbizana,Eastern Cape,56
580144,Mbokodweni,Nongoma,KwaZulu-Natal,1303
293238,Mbokothwana,Mhlontlo,Eastern Cape,692
284317,Mbokotwana,Engcobo,Eastern Cape,241
287006,Mboleni,Senqu,Eastern Cape,629
291134,Mboleni,Port St Johns,Eastern Cape,1089
292265,Mboleni,Nyandeni,Eastern Cape,80
294411,Mboleni,King Sabata Dalindyebo,Eastern Cape,342
284041,Mboleni A,Engcobo,Eastern Cape,153
284072,Mboleni B,Engcobo,Eastern Cape,223
260111,Mbolompeni,Buffalo City,Eastern Cape,750
582073,Mboma,Umhlabuyalingana,KwaZulu-Natal,2008
874065,Mbombela,Mbombela,Mpumalanga,55945
874003,Mbombela NU,Mbombela,Mpumalanga,24504
292134,Mbombenkukhu,Nyandeni,Eastern Cape,993
293180,Mbombo,Mhlontlo,Eastern Cape,305
284220,Mbombombo,Engcobo,Eastern Cape,85
270321,Mbombozi,Mbhashe,Eastern Cape,461
587022,Mbonambi,Mfolozi,KwaZulu-Natal,3607
587007,Mbonambi NU,Mfolozi,KwaZulu-Natal,2615
583024,Mbondla,Jozini,KwaZulu-Natal,2839
570006,Mbondwana,Umtshezi,KwaZulu-Natal,793
298083,Mboneni,Ntabankulu,Eastern Cape,168
271507,Mbongendlu,Mnquma,Eastern Cape,236
273023,Mbongiseni,Amahlathi,Eastern Cape,229
560009,Mbongolwane,Vulamehlo,KwaZulu-Natal,309
589031,Mbongolwane,uMlalazi,KwaZulu-Natal,2253
293272,Mbongweni,Mhlontlo,Eastern Cape,316
298013,Mbongweni,Ntabankulu,Eastern Cape,3104
287099,Mbonisweni,Senqu,Eastern Cape,899
503066,Mbonje,Umzumbe,KwaZulu-Natal,1337
506021,Mbotsha,Hibiscus Coast,KwaZulu-Natal,3525
581041,Mbotsheni,Ulundi,KwaZulu-Natal,807
290329,Mbotyi,Ngquza Hill,Eastern Cape,329
270549,Mboya,Mbhashe,Eastern Cape,1010
567013,Mboyi,Mkhambathini,KwaZulu-Natal,1274
582051,Mboza,Umhlabuyalingana,KwaZulu-Natal,1357
294063,Mbozeni,King Sabata Dalindyebo,Eastern Cape,1178
286238,Mbozisa,Elundini,Eastern Cape,98
290140,Mbozisa,Ngquza Hill,Eastern Cape,323
294313,Mbozisa,King Sabata Dalindyebo,Eastern Cape,511
291003,Mboziseni,Port St Johns,Eastern Cape,2094
582076,Mbube,Umhlabuyalingana,KwaZulu-Natal,1321
581090,Mbudle,Ulundi,KwaZulu-Natal,1184
282250,Mbudlu,Intsika Yethu,Eastern Cape,690
290309,Mbudu A,Ngquza Hill,Eastern Cape,1178
290287,Mbudu B,Ngquza Hill,Eastern Cape,84
282358,Mbulu,Intsika Yethu,Eastern Cape,500
282363,Mbulukweza,Intsika Yethu,Eastern Cape,170
560059,Mbulula,Vulamehlo,KwaZulu-Natal,1629
562006,Mbulwane,uMshwathi,KwaZulu-Natal,463
594026,Mbulweleni,Ingwe,KwaZulu-Natal,1581
566048,Mbumbane,The Msunduzi,KwaZulu-Natal,1878
566005,Mbumbu,The Msunduzi,KwaZulu-Natal,11842
297113,Mbungwana A,Mbizana,Eastern Cape,152
297346,Mbungwana B,Mbizana,Eastern Cape,1561
546029,Mbutane,Maphumulo,KwaZulu-Natal,713
293290,Mbutho,Mhlontlo,Eastern Cape,901
504033,Mbuthuma,UMuziwabantu,KwaZulu-Natal,1133
297008,Mbuthwe,Mbizana,Eastern Cape,244
271076,Mbuthweni,Mnquma,Eastern Cape,266
290130,Mbuthweni,Ngquza Hill,Eastern Cape,403
297023,Mbuthweni A,Mbizana,Eastern Cape,57
297009,Mbuthweni B,Mbizana,Eastern Cape,913
270243,Mbutye A,Mbhashe,Eastern Cape,329
270292,Mbutye B,Mbhashe,Eastern Cape,215
271378,Mbuwana,Mnquma,Eastern Cape,387
965052,Mbuyuni,Mutale,Limpopo,133
581088,Mbuzikazi A,Ulundi,KwaZulu-Natal,877
581121,Mbuzikazi B,Ulundi,KwaZulu-Natal,137
876054,Mbuzini,Nkomazi,Mpumalanga,9988
983004,Mbuzini,Ephraim Mogale,Limpopo,1210
598216,Mbuzweni,Umzimkhulu,KwaZulu-Natal,1336
281038,McBridge,Lukanji,Eastern Cape,2127
276050,Mcamama,Nkonkobe,Eastern Cape,150
286148,Mcambalala,Elundini,Eastern Cape,264
294193,Mcata,King Sabata Dalindyebo,Eastern Cape,413
286208,Mcedu,Elundini,Eastern Cape,243
290097,Mcelu,Ngquza Hill,Eastern Cape,1146
270076,Mcelwana Bhantizo,Mbhashe,Eastern Cape,266
270273,Mcelwane,Mbhashe,Eastern Cape,407
271557,Mceshe,Mnquma,Eastern Cape,171
281044,Mceula,Lukanji,Eastern Cape,424
285043,Mceula,Sakhisizwe,Eastern Cape,528
273027,Mcewula,Amahlathi,Eastern Cape,162
169008,Mcgregor,Langeberg,Western Cape,3125
297120,Mchayi,Mbizana,Eastern Cape,174
292123,Mchonco,Nyandeni,Eastern Cape,1202
569004,Mchunu,Indaka,KwaZulu-Natal,13430
297287,Mcijweni,Mbizana,Eastern Cape,611
284186,Mcinga,Engcobo,Eastern Cape,694
293102,Mcoboti,Mhlontlo,Eastern Cape,237
290292,Mcobotini,Ngquza Hill,Eastern Cape,2936
294094,Mcobotini A,King Sabata Dalindyebo,Eastern Cape,770
294233,Mcobotini B,King Sabata Dalindyebo,Eastern Cape,350
294172,Mcomgozi,King Sabata Dalindyebo,Eastern Cape,544
292092,Mcubakazi,Nyandeni,Eastern Cape,1437
282241,Mcumngco,Intsika Yethu,Eastern Cape,905
284332,Mcutu,Engcobo,Eastern Cape,392
291027,Mcwabansasa,Port St Johns,Eastern Cape,1690
297354,Mcwadi,Mbizana,Eastern Cape,514
283046,Mcwangele,Emalahleni,Eastern Cape,48
286145,Mcwangele,Elundini,Eastern Cape,92
270119,Mcwasa,Mbhashe,Eastern Cape,0
291218,Mcwesha,Port St Johns,Eastern Cape,343
293008,Mdabukweni,Mhlontlo,Eastern Cape,868
290230,Mdakeni,Ngquza Hill,Eastern Cape,530
296005,Mdakeni,Umzimvubu,Eastern Cape,747
260011,Mdange,Buffalo City,Eastern Cape,460
271526,Mdange A,Mnquma,Eastern Cape,47
260088,Mdantsane,Buffalo City,Eastern Cape,156835
283068,Mdantsane,Emalahleni,Eastern Cape,435
282074,Mdarame,Intsika Yethu,Eastern Cape,507
297363,Mdatya,Mbizana,Eastern Cape,640
287007,Mdaweni,Senqu,Eastern Cape,222
270351,Mdeni,Mbhashe,Eastern Cape,177
271254,Mdeni,Mnquma,Eastern Cape,406
273012,Mdeni,Amahlathi,Eastern Cape,546
282139,Mdeni,Intsika Yethu,Eastern Cape,165
285017,Mdeni,Sakhisizwe,Eastern Cape,237
286161,Mdeni,Elundini,Eastern Cape,1183
287022,Mdeni,Senqu,Eastern Cape,882
290144,Mdeni,Ngquza Hill,Eastern Cape,488
292214,Mdeni,Nyandeni,Eastern Cape,3765
293121,Mdeni,Mhlontlo,Eastern Cape,2495
294066,Mdeni,King Sabata Dalindyebo,Eastern Cape,1380
295261,Mdeni,Matatiele,Eastern Cape,480
296198,Mdeni,Umzimvubu,Eastern Cape,810
598025,Mdeni,Umzimkhulu,KwaZulu-Natal,1148
276059,Mdeni A,Nkonkobe,Eastern Cape,60
282210,Mdeni A,Intsika Yethu,Eastern Cape,611
283170,Mdeni A,Emalahleni,Eastern Cape,203
284061,Mdeni A,Engcobo,Eastern Cape,87
276030,Mdeni B,Nkonkobe,Eastern Cape,127
282298,Mdeni B,Intsika Yethu,Eastern Cape,120
283173,Mdeni B,Emalahleni,Eastern Cape,266
284276,Mdeni B,Engcobo,Eastern Cape,702
284017,Mdeni C,Engcobo,Eastern Cape,353
294224,Mdeni C,King Sabata Dalindyebo,Eastern Cape,292
284002,Mdeni D,Engcobo,Eastern Cape,294
270596,Mdibaniso,Mbhashe,Eastern Cape,360
270285,Mdikana,Mbhashe,Eastern Cape,500
290262,Mdikane,Ngquza Hill,Eastern Cape,1737
292307,Mdikane,Nyandeni,Eastern Cape,985
297034,Mdikiso,Mbizana,Eastern Cape,978
293154,Mdikisweni,Mhlontlo,Eastern Cape,464
286194,Mdilingweni,Elundini,Eastern Cape,229
286195,Mdilungwa,Elundini,Eastern Cape,164
542113,Mdimela,Nkandla,KwaZulu-Natal,496
292058,Mdina,Nyandeni,Eastern Cape,1476
298146,Mdini,Ntabankulu,Eastern Cape,395
270339,Mdizeni,Mbhashe,Eastern Cape,142
287124,Mdlabona,Senqu,Eastern Cape,192
292282,Mdlakathweni,Nyandeni,Eastern Cape,551
290123,Mdlambulo,Ngquza Hill,Eastern Cape,282
292122,Mdlankomo,Nyandeni,Eastern Cape,2526
506016,Mdlanzi,Hibiscus Coast,KwaZulu-Natal,1877
505029,Mdlazi,Ezingoleni,KwaZulu-Natal,2146
592004,Mdlebeni,KwaDukuza,KwaZulu-Natal,8022
577031,Mdlelanto,Umvoti,KwaZulu-Natal,6235
282260,Mdlokolo,Intsika Yethu,Eastern Cape,278
286086,Mdlokovana,Elundini,Eastern Cape,423
287079,Mdlokovane,Senqu,Eastern Cape,301
270584,Mdluntsha,Mbhashe,Eastern Cape,87
287096,Mdogo,Senqu,Eastern Cape,291
292194,Mdoni,Nyandeni,Eastern Cape,911
580016,Mduda,Nongoma,KwaZulu-Natal,435
290023,Mdudwa,Ngquza Hill,Eastern Cape,325
273014,Mdukukeni,Amahlathi,Eastern Cape,379
292178,Mdumazulu,Nyandeni,Eastern Cape,1472
290071,Mdumazulu A,Ngquza Hill,Eastern Cape,115
290100,Mdumazulu B,Ngquza Hill,Eastern Cape,227
560001,Mdumezulu,Vulamehlo,KwaZulu-Natal,1306
576070,Mduna,Msinga,KwaZulu-Natal,384
282356,Mdunjeni,Intsika Yethu,Eastern Cape,43
291101,Mduve,Port St Johns,Eastern Cape,298
293139,Mdyobe,Mhlontlo,Eastern Cape,415
273010,Mdzisane,Amahlathi,Eastern Cape,307
270582,Mdzonga,Mbhashe,Eastern Cape,385
360095,Mecwatsaneng,Joe Morolong,Northern Cape,339
961096,Medingeng,Greater Letaba,Limpopo,15602
163014,Meeueiland,Saldanha Bay,Western Cape,0
974093,Megoring,Polokwane,Limpopo,9746
974032,Mehlakong,Polokwane,Limpopo,1651
589019,Mehlamasha,uMlalazi,KwaZulu-Natal,100
590035,Mehlamasha,Mthonjaneni,KwaZulu-Natal,358
295167,Mehloloaneng,Matatiele,Eastern Cape,834
598220,Mehlomane,Umzimkhulu,KwaZulu-Natal,580
503083,Mehlomnyama,Umzumbe,KwaZulu-Natal,3009
271042,Mekeni,Mnquma,Eastern Cape,786
276060,Melani,Nkonkobe,Eastern Cape,783
987049,Melao,Greater Tubatse,Limpopo,888
978024,Melinda,Lephalale,Limpopo,822
270266,Melitafe,Mbhashe,Eastern Cape,482
199007,Melkbosstrand,City of Cape Town,Western Cape,11586
175006,Melkhoutfontein,Hessequa,Western Cape,2533
982073,Mellinium Park,Mogalakwena,Limpopo,1148
590014,Melmoth,Mthonjaneni,KwaZulu-Natal,7814
467011,Meloding,Matjhabeng,Free State,44362
506013,Melville,Hibiscus Coast,KwaZulu-Natal,1029
270410,Memani,Mbhashe,Eastern Cape,281
473004,Memel,Phumelela,Free State,619
590031,Memezi,Mthonjaneni,KwaZulu-Natal,777
592013,Memory,KwaDukuza,KwaZulu-Natal,777
270525,Mendu,Mbhashe,Eastern Cape,335
271285,Mente,Mnquma,Eastern Cape,463
295234,Menyane,Matatiele,Eastern Cape,1739
546032,Menyezwayo,Maphumulo,KwaZulu-Natal,1451
469008,Meqheleng,Setsoto,Free State,35848
766002,Merafong City NU,Merafong City,Gauteng,7031
271047,Merelisa,Mnquma,Eastern Cape,750
499018,Merino,Mangaung,Free State,382
295259,Meriting,Matatiele,Eastern Cape,766
662036,Meriting,Rustenburg,North West,13248
369001,Merriman,Ubuntu,Northern Cape,78
877072,Merry Pebble Stream,Bushbuckridge,Mpumalanga,6905
183009,Merweville,Beaufort West,Western Cape,1592
983047,Metsanangwana,Ephraim Mogale,Limpopo,2817
674027,Metsaneng,Kagisano/Molopo,North West,18
872039,Metsemadiba,Dr JS Moroka,Mpumalanga,2455
360027,Metsemantsi,Joe Morolong,Northern Cape,381
270437,Metshe,Mbhashe,Eastern Cape,263
877109,Metsi,Bushbuckridge,Mpumalanga,1809
478004,Metsimaholo NU,Metsimaholo,Free State,6434
964013,Metz,Maruleng,Limpopo,6350
165003,Meulstroom,Witzenberg,Western Cape,1084
270574,Mevana,Mbhashe,Eastern Cape,163
290295,Mevana,Ngquza Hill,Eastern Cape,414
291097,Mevana,Port St Johns,Eastern Cape,867
580058,Meyama,Nongoma,KwaZulu-Natal,65
292215,Meyana,Nyandeni,Eastern Cape,412
564006,Meyerdene,Mpofana,KwaZulu-Natal,358
761006,Meyerton,Midvaal,Gauteng,55283
287077,Meyi,Senqu,Eastern Cape,668
286179,Mfabantu,Elundini,Eastern Cape,214
292143,Mfabantu,Nyandeni,Eastern Cape,249
293237,Mfabantu,Mhlontlo,Eastern Cape,582
286210,Mfabantu SP,Elundini,Eastern Cape,410
293319,Mfabantu-A,Mhlontlo,Eastern Cape,946
291189,Mfadaleni,Port St Johns,Eastern Cape,743
582009,Mfakubeka,Umhlabuyalingana,KwaZulu-Natal,753
286087,Mfanta,Elundini,Eastern Cape,246
586007,Mfekayi,Mtubatuba,KwaZulu-Natal,17773
271339,Mfeku,Mnquma,Eastern Cape,547
270495,Mfezane,Mbhashe,Eastern Cape,748
662059,Mfidikoe,Rustenburg,North West,4823
282253,Mfihlo,Intsika Yethu,Eastern Cape,73
276101,Mfiki,Nkonkobe,Eastern Cape,885
287013,Mfiki,Senqu,Eastern Cape,503
582025,Mfilweni,Umhlabuyalingana,KwaZulu-Natal,2501
290212,Mfinca,Ngquza Hill,Eastern Cape,308
287076,Mfinci,Senqu,Eastern Cape,1237
290170,Mfinizweni,Ngquza Hill,Eastern Cape,2444
587033,Mfolozane,Mfolozi,KwaZulu-Natal,4626
293189,Mfolozi,Mhlontlo,Eastern Cape,268
295147,Mfolozi,Matatiele,Eastern Cape,80
573003,Mfolozi,Imbabazane,KwaZulu-Natal,1426
297185,Mfolozi A,Mbizana,Eastern Cape,664
297265,Mfolozi B,Mbizana,Eastern Cape,11
297262,Mfolozi C,Mbizana,Eastern Cape,665
542121,Mfongosi,Nkandla,KwaZulu-Natal,513
298101,Mfula,Ntabankulu,Eastern Cape,986
598093,Mfulamhle,Umzimkhulu,KwaZulu-Natal,700
199034,Mfuleni,City of Cape Town,Western Cape,52274
293255,Mfuleni,Mhlontlo,Eastern Cape,122
594060,Mfulumane,Ingwe,KwaZulu-Natal,976
560015,Mfume,Vulamehlo,KwaZulu-Natal,2982
297160,Mfundambini,Mbizana,Eastern Cape,258
290328,Mfundeni,Ngquza Hill,Eastern Cape,397
291161,Mfundeni,Port St Johns,Eastern Cape,332
297022,Mfundeni,Mbizana,Eastern Cape,46
293083,Mfundisweni,Mhlontlo,Eastern Cape,358
298037,Mfundisweni,Ntabankulu,Eastern Cape,2793
598166,Mfundweni,Umzimkhulu,KwaZulu-Natal,3014
297165,Mfuneli,Mbizana,Eastern Cape,1572
571034,Mfunzini,Okhahlamba,KwaZulu-Natal,256
591002,Mfuze,Mandeni,KwaZulu-Natal,233
270386,Mgababa,Mbhashe,Eastern Cape,60
590039,Mgabhi,Mthonjaneni,KwaZulu-Natal,518
271092,Mgadi,Mnquma,Eastern Cape,47
270444,Mgagasi,Mbhashe,Eastern Cape,226
599009,Mgandeni,eThekwini,KwaZulu-Natal,2649
585017,Mgangado,Hlabisa,KwaZulu-Natal,2401
506059,Mgangathe,Hibiscus Coast,KwaZulu-Natal,1650
599027,Mgangeni,eThekwini,KwaZulu-Natal,17108
581061,Mganimbobo A,Ulundi,KwaZulu-Natal,412
581069,Mganimbobo B,Ulundi,KwaZulu-Natal,523
297239,Mganko,Mbizana,Eastern Cape,376
293175,Mgantsho,Mhlontlo,Eastern Cape,462
270348,Mganu,Mbhashe,Eastern Cape,182
284121,Mgaphesheya,Engcobo,Eastern Cape,263
270275,Mgatshe,Mbhashe,Eastern Cape,265
297256,Mgaze,Mbizana,Eastern Cape,351
292127,Mgazi,Nyandeni,Eastern Cape,64
587037,Mgazini,Mfolozi,KwaZulu-Natal,1028
286128,Mgcantsi,Elundini,Eastern Cape,584
291093,Mgceni,Port St Johns,Eastern Cape,126
286043,Mgcetyana,Elundini,Eastern Cape,480
874017,Mgcobaneni,Mbombela,Mpumalanga,3264
272015,Mgcogo,Great Kei,Eastern Cape,651
503009,Mgezankamba,Umzumbe,KwaZulu-Natal,853
599008,Mgezanyoni,eThekwini,KwaZulu-Natal,221
284315,Mgibeni,Engcobo,Eastern Cape,485
597006,Mgobansimbi,Ubuhlebezwe,KwaZulu-Natal,577
271487,Mgobhozi,Mnquma,Eastern Cape,406
271257,Mgobhozweni,Mnquma,Eastern Cape,586
876050,Mgobode,Nkomazi,Mpumalanga,10113
296135,Mgodi,Umzimvubu,Eastern Cape,364
565016,Mgodi,Impendle,KwaZulu-Natal,1481
597056,Mgodi,Ubuhlebezwe,KwaZulu-Natal,1621
297279,Mgodini,Mbizana,Eastern Cape,311
270148,Mgojweni,Mbhashe,Eastern Cape,487
290237,Mgojweni,Ngquza Hill,Eastern Cape,115
506011,Mgolemi,Hibiscus Coast,KwaZulu-Natal,9808
271179,Mgomanzi,Mnquma,Eastern Cape,313
577014,Mgome,Umvoti,KwaZulu-Natal,1710
282156,Mgongxo,Intsika Yethu,Eastern Cape,52
270537,Mgotwane,Mbhashe,Eastern Cape,211
577015,Mgovu,Umvoti,KwaZulu-Natal,728
585019,Mgovuzo,Hlabisa,KwaZulu-Natal,1318
293232,Mgqeyane,Mhlontlo,Eastern Cape,241
296097,Mgqokweni B,Umzimvubu,Eastern Cape,286
276078,Mgquba,Nkonkobe,Eastern Cape,1014
298020,Mgqumangwe,Ntabankulu,Eastern Cape,764
294280,Mgqumo,King Sabata Dalindyebo,Eastern Cape,1144
295203,Mguba,Matatiele,Eastern Cape,376
567023,Mgugu,Mkhambathini,KwaZulu-Natal,506
291068,Mgugwa,Port St Johns,Eastern Cape,485
291067,Mgugwana,Port St Johns,Eastern Cape,750
295146,Mgungundlovu,Matatiele,Eastern Cape,182
296115,Mgungundlovu,Umzimvubu,Eastern Cape,1222
297388,Mgungundlovu A,Mbizana,Eastern Cape,357
297331,Mgungundlovu B,Mbizana,Eastern Cape,901
274112,Mgwalana,Ngqushwa,Eastern Cape,779
283018,Mgwalana,Emalahleni,Eastern Cape,118
284202,Mgwalana A,Engcobo,Eastern Cape,229
284124,Mgwalana B,Engcobo,Eastern Cape,408
273056,Mgwali,Amahlathi,Eastern Cape,3429
284288,Mgwali,Engcobo,Eastern Cape,816
585031,Mgwaqeni,Hlabisa,KwaZulu-Natal,977
282362,Mgwatyuzeni,Intsika Yethu,Eastern Cape,383
271392,Mgwebi,Mnquma,Eastern Cape,220
290101,Mgwedlweni,Ngquza Hill,Eastern Cape,1199
567033,Mgwenya,Mkhambathini,KwaZulu-Natal,1239
575118,Mgxangala,Nqutu,KwaZulu-Natal,693
282309,Mgxobhozweni A,Intsika Yethu,Eastern Cape,222
282224,Mgxobhozweni B,Intsika Yethu,Eastern Cape,108
294047,Mgxobozo,King Sabata Dalindyebo,Eastern Cape,452
295282,Mgxojeni,Matatiele,Eastern Cape,385
276170,Mgxotyeni,Nkonkobe,Eastern Cape,486
294473,Mgxotyeni,King Sabata Dalindyebo,Eastern Cape,754
285077,Mgxumza,Sakhisizwe,Eastern Cape,434
580170,Mhambuma,Nongoma,KwaZulu-Natal,131
589143,Mhambuma,uMlalazi,KwaZulu-Natal,229
293090,Mhlabamnyama,Mhlontlo,Eastern Cape,1213
503021,Mhlabatshane,Umzumbe,KwaZulu-Natal,514
597063,Mhlabatshane,Ubuhlebezwe,KwaZulu-Natal,3335
292109,Mhlabeni,Nyandeni,Eastern Cape,448
297264,Mhlabeni,Mbizana,Eastern Cape,400
297223,Mhlabi,Mbizana,Eastern Cape,1005
294026,Mhlabubomvu,King Sabata Dalindyebo,Eastern Cape,1047
271292,Mhlahlane,Mnquma,Eastern Cape,192
284080,Mhlahlane,Engcobo,Eastern Cape,271
292179,Mhlahlane,Nyandeni,Eastern Cape,806
294056,Mhlahlane,King Sabata Dalindyebo,Eastern Cape,2679
581042,Mhlahlane A,Ulundi,KwaZulu-Natal,662
581052,Mhlahlane B,Ulundi,KwaZulu-Natal,765
292246,Mhlakotshane,Nyandeni,Eastern Cape,424
293313,Mhlakulo,Mhlontlo,Eastern Cape,2883
506056,Mhlalandlini,Hibiscus Coast,KwaZulu-Natal,5142
876019,Mhlambanyatsi,Nkomazi,Mpumalanga,9219
587045,Mhlana,Mfolozi,KwaZulu-Natal,2519
588047,Mhlana,Ntambanana,KwaZulu-Natal,1056
270543,Mhlanga,Mbhashe,Eastern Cape,267
290025,Mhlanga,Ngquza Hill,Eastern Cape,890
297149,Mhlanga A,Mbizana,Eastern Cape,1114
297121,Mhlanga B,Mbizana,Eastern Cape,1463
293165,Mhlangala,Mhlontlo,Eastern Cape,244
561008,Mhlangamkhulu,Umdoni,KwaZulu-Natal,1932
576074,Mhlangana,Msinga,KwaZulu-Natal,956
577039,Mhlangandlovu,Umvoti,KwaZulu-Natal,166
581024,Mhlangandlovu,Ulundi,KwaZulu-Natal,1742
270491,Mhlanganisweni,Mbhashe,Eastern Cape,542
292029,Mhlanganisweni,Nyandeni,Eastern Cape,3018
276011,Mhlangeni,Nkonkobe,Eastern Cape,323
595001,Mhlangeni,Kwa Sani,KwaZulu-Natal,202
294450,Mhlangura,King Sabata Dalindyebo,Eastern Cape,459
284119,Mhlangwini,Engcobo,Eastern Cape,180
290019,Mhlanjeni,Ngquza Hill,Eastern Cape,737
589051,Mhlathuzana,uMlalazi,KwaZulu-Natal,168
538014,Mhlatuze Flats,uMhlathuze,KwaZulu-Natal,226
583095,Mhlekazi,Jozini,KwaZulu-Natal,1534
270459,Mhlohlozi,Mbhashe,Eastern Cape,289
296189,Mhlokwana,Umzimvubu,Eastern Cape,1266
291102,Mhlonishwa,Port St Johns,Eastern Cape,67
284245,Mhlontlo,Engcobo,Eastern Cape,294
293002,Mhlontlo NU,Mhlontlo,Eastern Cape,2001
282003,Mhlonyaneni,Intsika Yethu,Eastern Cape,129
285050,Mhlonyaneni,Sakhisizwe,Eastern Cape,403
298093,Mhlonyaneni,Ntabankulu,Eastern Cape,894
284236,Mhlopekazi,Engcobo,Eastern Cape,875
290191,Mhlopekazi,Ngquza Hill,Eastern Cape,881
542125,Mhloshane,Nkandla,KwaZulu-Natal,714
270065,Mhlota,Mbhashe,Eastern Cape,254
291074,Mhlotsheni,Port St Johns,Eastern Cape,2074
296140,Mhlotsheni,Umzimvubu,Eastern Cape,789
296175,Mhlozini,Umzimvubu,Eastern Cape,1502
593042,Mhlugwini,Ndwedwe,KwaZulu-Natal,1600
290154,Mhlumba,Ngquza Hill,Eastern Cape,396
297102,Mhlumba,Mbizana,Eastern Cape,588
877093,Mhlumeni,Bushbuckridge,Mpumalanga,6221
569031,Mhlumlayo,Indaka,KwaZulu-Natal,1386
575014,Mhlungwane A,Nqutu,KwaZulu-Natal,2074
575025,Mhlungwane B,Nqutu,KwaZulu-Natal,1333
575013,Mhlungwane C,Nqutu,KwaZulu-Natal,192
573026,Mhlungwini,Imbabazane,KwaZulu-Natal,799
869004,Mhluzi,Steve Tshwete,Mpumalanga,76462
285040,Mhlwazi,Sakhisizwe,Eastern Cape,111
569029,Mhlwazi,Indaka,KwaZulu-Natal,1415
290125,Mhlwazini,Ngquza Hill,Eastern Cape,1967
597047,Mhlweni,Ubuhlebezwe,KwaZulu-Natal,1895
672024,Mhole,Greater Taung,North West,3216
590012,Mhoyiza,Mthonjaneni,KwaZulu-Natal,326
586010,Mhujini,Mtubatuba,KwaZulu-Natal,3291
270042,Mhuku,Mbhashe,Eastern Cape,599
874044,Mhwayi,Mbombela,Mpumalanga,8714
966030,Mianzwi,Thulamela,Limpopo,1928
867007,Middelbult,Victor Khanye,Mpumalanga,138
278001,Middelburg,Inxuba Yethemba,Eastern Cape,18681
869005,Middelburg,Steve Tshwete,Mpumalanga,87348
